assignment_id,employee_id,project_id,role,start_date,end_date,allocation_pct,is_billable
caae6281,E7978,P2021041,Change Manager,2021-08-20,2022-08-05,81,True
87fbd44e,E5769,P2021041,Change Manager,2021-08-20,2022-08-05,100,True
e61edf0c,E2451,P2021041,Digital Strategist,2021-08-20,2022-08-05,84,True
4fa3ff7a,E4953,P2021041,Junior Change Manager,2021-08-20,2022-08-05,84,True
9919d363,E8085,P2021041,Junior Change Manager,2021-08-20,2022-08-05,81,True
b69fda7e,E5590,P2021041,Digital Strategist,2021-08-20,2022-08-05,82,True
5f2dde7d,E5123,P2021041,Junior Change Manager,2021-08-20,2022-08-05,81,True
f3d19bc3,E7875,P2021041,Change Manager,2021-08-20,2022-08-05,97,True
dbc19733,E6843,P2021041,Change Manager,2021-08-20,2022-08-05,95,True
2a627b4d,E1689,P2021042,Change Manager,2023-02-09,2024-01-15,96,True
75e338b3,E2555,P2021042,Digital Strategist,2023-02-09,2024-01-15,84,True
2f962989,E6909,P2021042,Digital Strategist,2023-02-09,2024-01-15,84,True
e1039005,E7451,P2021042,Change Manager,2023-02-09,2024-01-15,96,True
9400121d,E6690,P2021042,Digital Strategist,2023-02-09,2024-01-15,99,True
be0b0eba,E8548,P2021042,Change Manager,2023-02-09,2024-01-15,82,True
5e72580d,E7532,P2021042,Digital Strategist,2023-02-09,2024-01-15,90,True
84e0b811,E1420,P2021042,Junior Change Manager,2023-02-09,2024-01-15,96,True
18407ec5,E1395,P2021042,Digital Strategist,2023-02-09,2024-01-15,95,True
a8f2b355,E2618,P2021042,Change Manager,2023-02-09,2024-01-15,81,False
0845bc72,E5311,P2021043,Analytics Consultant,2022-10-27,2023-07-18,87,True
114d7eef,E4430,P2021043,Data Engineer,2022-10-27,2023-07-18,95,False
5ded6c96,E6273,P2021043,Analytics Consultant,2022-10-27,2023-07-18,92,True
e2e0f0fd,E3818,P2021043,BI Specialist,2022-10-27,2023-07-18,80,True
5c3b335a,E6468,P2021043,Junior Data Engineer,2022-10-27,2023-07-18,95,True
04d16bb0,E4728,P2021043,Analytics Consultant,2022-10-27,2023-07-18,86,True
3e465e8c,E2659,P2021043,BI Specialist,2022-10-27,2023-07-18,92,False
1ced3277,E7652,P2021043,Junior Data Engineer,2022-10-27,2023-07-18,84,True
2b073069,E4050,P2021043,BI Specialist,2022-10-27,2023-07-18,81,True
9f07118a,E5336,P2021043,Data Engineer,2022-10-27,2023-07-18,94,True
c5885906,E9292,P2021044,Data Scientist,2021-08-17,2021-12-22,98,False
27f97c18,E5853,P2021044,NLP Specialist,2021-08-17,2021-12-22,98,True
a750cb66,E3914,P2021044,NLP Specialist,2021-08-17,2021-12-22,92,True
a2822249,E4254,P2021044,AI Architect,2021-08-17,2021-12-22,81,True
22fc0c54,E7500,P2021045,BI Specialist,2022-11-28,2023-09-26,86,False
4bee7451,E2697,P2021045,BI Specialist,2022-11-28,2023-09-26,95,True
c9d8c209,E5815,P2021045,Junior Analytics Consultant,2022-11-28,2023-09-26,85,True
0f92eb70,E6305,P2021045,Data Engineer,2022-11-28,2023-09-26,99,True
2d3ba26f,E5019,P2021046,Digital Strategist,2022-04-05,2023-07-05,99,True
abfd2698,E4538,P2021046,Junior Change Manager,2022-04-05,2023-07-05,81,False
aeaef7d3,E4992,P2021046,Change Manager,2022-04-05,2023-07-05,87,True
0531467b,E8191,P2021046,Junior Change Manager,2022-04-05,2023-07-05,93,True
32fae31b,E7755,P2021046,Digital Strategist,2022-04-05,2023-07-05,84,True
b0cbb2a2,E7342,P2021046,Change Manager,2022-04-05,2023-07-05,87,True
9a2d07ee,E5318,P2021046,Change Manager,2022-04-05,2023-07-05,89,True
e507992f,E4845,P2021046,Change Manager,2022-04-05,2023-07-05,97,True
78e41bf4,E2262,P2021046,Change Manager,2022-04-05,2023-07-05,95,True
16a3c0ce,E6270,P2021046,Junior Digital Strategist,2022-04-05,2023-07-05,100,True
655347db,E4732,P2021047,Analytics Consultant,2022-10-05,2022-12-27,98,True
bd9a5e25,E4669,P2021047,Analytics Consultant,2022-10-05,2022-12-27,88,True
65d89092,E1871,P2021047,Analytics Consultant,2022-10-05,2022-12-27,97,True
2595061f,E9145,P2021047,BI Specialist,2022-10-05,2022-12-27,96,True
8d332a4b,E3807,P2021047,Data Engineer,2022-10-05,2022-12-27,80,True
aa5017f9,E5128,P2021048,Change Manager,2022-12-27,2023-02-28,96,False
2190b342,E9041,P2021048,Junior Digital Strategist,2022-12-27,2023-02-28,96,False
56852c8d,E7492,P2021048,Digital Strategist,2022-12-27,2023-02-28,81,True
59647927,E6076,P2021048,Change Manager,2022-12-27,2023-02-28,86,True
78cbc6fc,E6415,P2021048,Change Manager,2022-12-27,2023-02-28,94,True
057c4ed8,E2163,P2021049,AI Architect,2023-01-04,2023-11-30,89,True
a0aef0a9,E7778,P2021049,NLP Specialist,2023-01-04,2023-11-30,96,True
b6c49f03,E4188,P2021049,NLP Specialist,2023-01-04,2023-11-30,82,True
4b5a1305,E7247,P2021050,DevOps Engineer,2023-03-05,2024-05-20,91,False
0d1edae2,E6624,P2021050,DevOps Engineer,2023-03-05,2024-05-20,91,False
3f5b16dc,E6818,P2021050,DevOps Engineer,2023-03-05,2024-05-20,90,True
5dcff238,E5128,P2021050,DevOps Engineer,2023-03-05,2024-05-20,87,True
f33bd852,E5268,P2021050,DevOps Engineer,2023-03-05,2024-05-20,82,True
7cbb79e8,E6754,P2021050,DevOps Engineer,2023-03-05,2024-05-20,91,True
b87ecec1,E6565,P2021050,Junior DevOps Engineer,2023-03-05,2024-05-20,90,True
7401affa,E9583,P2021050,DevOps Engineer,2023-03-05,2024-05-20,80,True
66ce68ad,E1997,P2021050,Solutions Architect,2023-03-05,2024-05-20,86,True
4a6a4f71,E1453,P2021051,Change Manager,2022-11-01,2023-06-15,98,True
7fb5e5a0,E2136,P2021051,Junior Change Manager,2022-11-01,2023-06-15,94,False
b7604870,E9162,P2021051,Junior Digital Strategist,2022-11-01,2023-06-15,95,True
b9cd87f3,E6656,P2021051,Digital Strategist,2022-11-01,2023-06-15,81,True
8f02649a,E7130,P2021051,Digital Strategist,2022-11-01,2023-06-15,95,False
234bb566,E3908,P2021051,Change Manager,2022-11-01,2023-06-15,95,True
fe686626,E1497,P2021051,Change Manager,2022-11-01,2023-06-15,86,False
ac5991e6,E6106,P2021051,Digital Strategist,2022-11-01,2023-06-15,87,True
b7bc8fcc,E6718,P2021051,Junior Digital Strategist,2022-11-01,2023-06-15,83,True
319ddd09,E2633,P2021051,Digital Strategist,2022-11-01,2023-06-15,90,True
5b4186cd,E6991,P2021052,IoT Architect,2021-05-15,2021-12-04,96,True
514d90bc,E4085,P2021052,Embedded Engineer,2021-05-15,2021-12-04,100,True
5c21e7b3,E6870,P2021052,Embedded Engineer,2021-05-15,2021-12-04,81,True
15e5f17d,E2618,P2021052,Embedded Engineer,2021-05-15,2021-12-04,99,True
8e061254,E6251,P2021052,Junior Embedded Engineer,2021-05-15,2021-12-04,91,True
d1613b01,E9951,P2021052,Junior Embedded Engineer,2021-05-15,2021-12-04,93,True
fa708df4,E6248,P2021052,Embedded Engineer,2021-05-15,2021-12-04,88,True
2545fe76,E5799,P2021052,IoT Architect,2021-05-15,2021-12-04,100,True
cb4aa92a,E7623,P2021052,Junior Embedded Engineer,2021-05-15,2021-12-04,89,True
a8135ddd,E9035,P2021052,Embedded Engineer,2021-05-15,2021-12-04,99,True
375d3bfe,E6138,P2021053,ML Engineer,2021-07-02,2022-01-05,87,True
a60e98a9,E1458,P2021053,NLP Specialist,2021-07-02,2022-01-05,84,True
57939752,E7306,P2021053,Data Scientist,2021-07-02,2022-01-05,100,True
3acfc447,E2616,P2021054,Security Architect,2021-04-02,2022-08-11,94,True
1c98e9a0,E4630,P2021054,Security Architect,2021-04-02,2022-08-11,90,True
c0d948aa,E4335,P2021054,Pentester,2021-04-02,2022-08-11,81,True
ede5f3e7,E1255,P2021054,SOC Analyst,2021-04-02,2022-08-11,89,True
a5834630,E4375,P2021054,Pentester,2021-04-02,2022-08-11,94,False
010cab41,E5758,P2021054,Junior Pentester,2021-04-02,2022-08-11,82,True
3a26794c,E6419,P2021054,Security Architect,2021-04-02,2022-08-11,96,True
2a6c66d9,E4741,P2021054,Junior SOC Analyst,2021-04-02,2022-08-11,92,True
394f5653,E7178,P2021055,Change Manager,2021-01-21,2021-09-20,100,True
76555e33,E8998,P2021055,Digital Strategist,2021-01-21,2021-09-20,82,True
ba44c50c,E7479,P2021055,Digital Strategist,2021-01-21,2021-09-20,87,True
b7ad5a41,E3111,P2021055,Change Manager,2021-01-21,2021-09-20,83,True
4362adb7,E2155,P2021055,Digital Strategist,2021-01-21,2021-09-20,88,True
f1cb32d1,E3603,P2021055,Digital Strategist,2021-01-21,2021-09-20,93,True
d869812b,E2089,P2021055,Junior Change Manager,2021-01-21,2021-09-20,86,True
9a08b7c1,E7470,P2021056,Digital Strategist,2022-06-20,2022-09-13,94,True
a0c6e8c0,E2417,P2021056,Junior Digital Strategist,2022-06-20,2022-09-13,97,True
28cefee2,E4289,P2021056,Change Manager,2022-06-20,2022-09-13,86,True
d6446faa,E8683,P2021056,Digital Strategist,2022-06-20,2022-09-13,92,True
dd780b60,E4746,P2021056,Digital Strategist,2022-06-20,2022-09-13,82,True
f4fddfc0,E4022,P2021056,Change Manager,2022-06-20,2022-09-13,94,True
d55989c6,E4960,P2021056,Digital Strategist,2022-06-20,2022-09-13,83,True
df0b25af,E1232,P2021057,Analytics Consultant,2022-10-14,2022-12-05,94,True
53a245d8,E5109,P2021057,Junior BI Specialist,2022-10-14,2022-12-05,88,True
006d017a,E8569,P2021057,Junior BI Specialist,2022-10-14,2022-12-05,95,True
b446ed50,E1924,P2021057,Analytics Consultant,2022-10-14,2022-12-05,90,False
2baec3aa,E5780,P2021057,Data Engineer,2022-10-14,2022-12-05,99,True
0983ab0b,E4014,P2021057,Data Engineer,2022-10-14,2022-12-05,84,True
90d0e6c6,E3348,P2021058,ML Engineer,2023-12-19,2024-06-13,99,True
071ecc74,E1929,P2021058,Data Scientist,2023-12-19,2024-06-13,84,True
3db95ae4,E7716,P2021058,AI Architect,2023-12-19,2024-06-13,89,True
214df7f4,E3783,P2021058,ML Engineer,2023-12-19,2024-06-13,89,False
bf711073,E7068,P2021058,Data Scientist,2023-12-19,2024-06-13,83,True
8f2ea3e8,E4828,P2021058,AI Architect,2023-12-19,2024-06-13,91,True
d9e7d1a9,E1957,P2021058,AI Architect,2023-12-19,2024-06-13,84,True
64304e86,E7325,P2021059,SOC Analyst,2023-09-03,2025-01-24,86,True
90f4b48f,E7336,P2021059,SOC Analyst,2023-09-03,2025-01-24,87,True
a89070fe,E4893,P2021059,SOC Analyst,2023-09-03,2025-01-24,95,True
fcfda908,E6654,P2021059,SOC Analyst,2023-09-03,2025-01-24,81,True
c042e5c5,E8850,P2021059,Junior SOC Analyst,2023-09-03,2025-01-24,94,True
ffafea31,E3359,P2021060,Change Manager,2021-02-12,2021-10-21,89,True
e648c8d7,E9871,P2021060,Change Manager,2021-02-12,2021-10-21,81,True
3c7ff728,E3048,P2021060,Junior Change Manager,2021-02-12,2021-10-21,98,True
616e4f82,E4409,P2021060,Junior Change Manager,2021-02-12,2021-10-21,83,True
f73ffedf,E7844,P2021060,Junior Change Manager,2021-02-12,2021-10-21,91,False
7520536e,E8272,P2021060,Change Manager,2021-02-12,2021-10-21,86,True
4201d48a,E6956,P2021060,Junior Change Manager,2021-02-12,2021-10-21,89,True
3ec4f148,E3180,P2021060,Change Manager,2021-02-12,2021-10-21,84,False
4ecfbf34,E4498,P2021061,Functional Analyst,2023-02-07,2024-02-01,81,True
4dedf6e2,E2780,P2021061,Functional Analyst,2023-02-07,2024-02-01,86,True
10d79c76,E5920,P2021061,Functional Analyst,2023-02-07,2024-02-01,85,True
42c8daa6,E1833,P2021061,Junior Functional Analyst,2023-02-07,2024-02-01,91,False
71110bab,E3567,P2021061,Functional Analyst,2023-02-07,2024-02-01,100,True
1e395589,E3954,P2021061,Functional Analyst,2023-02-07,2024-02-01,81,True
c88683bf,E4382,P2021061,Junior ERP Consultant,2023-02-07,2024-02-01,86,True
5fa6fa32,E5478,P2021061,ERP Consultant,2023-02-07,2024-02-01,84,True
171cb1a8,E7584,P2021061,Junior ERP Consultant,2023-02-07,2024-02-01,84,True
0f031bd1,E3468,P2021061,ERP Consultant,2023-02-07,2024-02-01,80,False
1edae859,E5025,P2021061,Functional Analyst,2023-02-07,2024-02-01,86,True
5e02a9d9,E6431,P2021062,Cloud Architect,2021-02-13,2021-03-19,96,True
97f7a6f3,E6844,P2021062,Junior DevOps Engineer,2021-02-13,2021-03-19,87,True
11ead25e,E4489,P2021062,Cloud Architect,2021-02-13,2021-03-19,82,True
69541e37,E6946,P2021062,DevOps Engineer,2021-02-13,2021-03-19,93,True
e7ee6e8c,E3490,P2021063,ERP Consultant,2022-09-14,2022-12-04,84,True
ea60a6a5,E9721,P2021063,ERP Consultant,2022-09-14,2022-12-04,88,True
67e97e52,E3593,P2021063,Junior Functional Analyst,2022-09-14,2022-12-04,92,True
91416db7,E5607,P2021063,Functional Analyst,2022-09-14,2022-12-04,100,False
a006f8fc,E2857,P2021063,ERP Consultant,2022-09-14,2022-12-04,100,True
829c903d,E8289,P2021063,ERP Consultant,2022-09-14,2022-12-04,99,True
db4387b4,E3221,P2021063,ERP Consultant,2022-09-14,2022-12-04,83,True
bdc2b541,E7215,P2021063,Junior Functional Analyst,2022-09-14,2022-12-04,85,True
23962e29,E6937,P2021063,ERP Consultant,2022-09-14,2022-12-04,83,True
bdb19941,E8329,P2021063,Junior ERP Consultant,2022-09-14,2022-12-04,80,True
05eb77e4,E3449,P2021064,Pentester,2022-09-07,2023-09-18,81,True
320feb55,E4229,P2021064,SOC Analyst,2022-09-07,2023-09-18,99,True
ff3d97a4,E5789,P2021064,Junior SOC Analyst,2022-09-07,2023-09-18,91,True
d6340d32,E6811,P2021064,Pentester,2022-09-07,2023-09-18,82,False
5ff82af9,E1261,P2021064,SOC Analyst,2022-09-07,2023-09-18,89,False
3e435f34,E3769,P2021064,SOC Analyst,2022-09-07,2023-09-18,85,True
87e9b152,E4146,P2021064,Pentester,2022-09-07,2023-09-18,91,True
8e54be26,E5470,P2021065,Data Engineer,2023-06-06,2023-12-25,81,False
0bbc7fdb,E8505,P2021065,Analytics Consultant,2023-06-06,2023-12-25,80,True
d4ba4bd5,E1514,P2021065,BI Specialist,2023-06-06,2023-12-25,81,True
6fd4605d,E1174,P2021065,Analytics Consultant,2023-06-06,2023-12-25,93,True
bbd3bee9,E5959,P2021065,Data Engineer,2023-06-06,2023-12-25,95,True
2b118d02,E7226,P2021065,BI Specialist,2023-06-06,2023-12-25,83,True
8d9d367f,E5428,P2021065,Analytics Consultant,2023-06-06,2023-12-25,96,True
493cea6e,E7009,P2021065,BI Specialist,2023-06-06,2023-12-25,87,True
4f6a41de,E7671,P2021065,Junior BI Specialist,2023-06-06,2023-12-25,88,False
bff69bf8,E6672,P2021065,Data Engineer,2023-06-06,2023-12-25,88,True
ff7c2f51,E2753,P2021066,ERP Consultant,2021-02-17,2022-05-08,84,True
dd9bfc27,E7117,P2021066,ERP Consultant,2021-02-17,2022-05-08,86,True
da0decdf,E2431,P2021066,ERP Consultant,2021-02-17,2022-05-08,82,True
a716fa3b,E1220,P2021066,Junior ERP Consultant,2021-02-17,2022-05-08,95,True
d4c88a7c,E2153,P2021066,Functional Analyst,2021-02-17,2022-05-08,92,True
5cc59d46,E6421,P2021066,Functional Analyst,2021-02-17,2022-05-08,83,True
5a4e7c2a,E2998,P2021066,ERP Consultant,2021-02-17,2022-05-08,85,True
9a31744b,E4268,P2021066,ERP Consultant,2021-02-17,2022-05-08,91,True
155b08e5,E4040,P2021066,Junior ERP Consultant,2021-02-17,2022-05-08,90,True
3d6e02ca,E1062,P2021066,ERP Consultant,2021-02-17,2022-05-08,80,True
2270ffa5,E4444,P2021066,ERP Consultant,2021-02-17,2022-05-08,84,True
321e9c66,E9316,P2021067,Security Architect,2021-05-06,2022-01-17,88,True
6e80cb57,E4239,P2021067,Security Architect,2021-05-06,2022-01-17,93,True
12ebdedb,E4102,P2021067,SOC Analyst,2021-05-06,2022-01-17,90,True
540e5c13,E4083,P2021067,Pentester,2021-05-06,2022-01-17,84,True
ee10e6da,E4730,P2021067,Pentester,2021-05-06,2022-01-17,85,True
ebc7a05e,E5861,P2021067,SOC Analyst,2021-05-06,2022-01-17,80,True
f49a0c87,E4575,P2021067,SOC Analyst,2021-05-06,2022-01-17,83,True
23d5f61e,E6639,P2021068,Change Manager,2021-05-07,2021-07-08,88,True
162e8f7c,E8046,P2021068,Junior Digital Strategist,2021-05-07,2021-07-08,81,True
c7c7262d,E1196,P2021068,Change Manager,2021-05-07,2021-07-08,92,False
0e1446e1,E6216,P2021068,Junior Digital Strategist,2021-05-07,2021-07-08,90,True
04f9737c,E2079,P2021068,Change Manager,2021-05-07,2021-07-08,96,True
5f82b34b,E4737,P2021069,ML Engineer,2023-09-29,2024-04-06,80,True
20a4d448,E6781,P2021069,ML Engineer,2023-09-29,2024-04-06,88,True
7a3b805f,E6314,P2021069,Data Scientist,2023-09-29,2024-04-06,84,True
11e737a5,E8596,P2021069,Junior Data Scientist,2023-09-29,2024-04-06,88,True
c371553b,E8408,P2021069,Junior Data Scientist,2023-09-29,2024-04-06,92,True
4b9e8310,E4555,P2021070,IoT Architect,2021-12-20,2022-04-06,99,True
d7d85da6,E8737,P2021070,Embedded Engineer,2021-12-20,2022-04-06,93,True
2925c88e,E4240,P2021070,Embedded Engineer,2021-12-20,2022-04-06,94,True
9bc4d4c5,E8091,P2021071,Functional Analyst,2023-09-24,2024-08-29,84,True
978e857e,E8984,P2021071,ERP Consultant,2023-09-24,2024-08-29,96,True
23b75893,E6789,P2021071,Junior ERP Consultant,2023-09-24,2024-08-29,99,True
687f7bbb,E6296,P2021071,Junior ERP Consultant,2023-09-24,2024-08-29,87,True
248f246d,E3317,P2021071,Functional Analyst,2023-09-24,2024-08-29,85,True
a1d0f40f,E4545,P2021071,Functional Analyst,2023-09-24,2024-08-29,85,True
f91ff454,E6046,P2021071,ERP Consultant,2023-09-24,2024-08-29,87,True
0f665085,E6089,P2021071,Functional Analyst,2023-09-24,2024-08-29,94,True
d9950e66,E2996,P2021071,Functional Analyst,2023-09-24,2024-08-29,80,True
3c7544c0,E6588,P2021071,Functional Analyst,2023-09-24,2024-08-29,98,True
506fe22c,E7054,P2021071,ERP Consultant,2023-09-24,2024-08-29,86,True
cef59c84,E6582,P2021072,BI Specialist,2023-09-03,2024-11-08,84,True
c6a46f88,E4184,P2021072,BI Specialist,2023-09-03,2024-11-08,82,True
0d598c27,E4750,P2021072,Junior BI Specialist,2023-09-03,2024-11-08,83,True
f628a541,E4883,P2021072,Analytics Consultant,2023-09-03,2024-11-08,90,True
4bfaeef1,E9005,P2021072,Junior Data Engineer,2023-09-03,2024-11-08,82,True
77ec608c,E6135,P2021072,Data Engineer,2023-09-03,2024-11-08,83,True
972e025a,E7293,P2021072,Data Engineer,2023-09-03,2024-11-08,91,False
3529f24a,E6269,P2021072,Analytics Consultant,2023-09-03,2024-11-08,88,True
26572f73,E5525,P2021073,Blockchain Developer,2023-07-10,2024-02-24,99,True
52688579,E1967,P2021073,Smart Contract Engineer,2023-07-10,2024-02-24,80,True
1a51f758,E1050,P2021073,Blockchain Developer,2023-07-10,2024-02-24,96,True
df1df0eb,E3394,P2021073,Smart Contract Engineer,2023-07-10,2024-02-24,86,True
0afb5f8b,E8941,P2021073,Smart Contract Engineer,2023-07-10,2024-02-24,83,True
16a6f993,E4083,P2021073,Junior Blockchain Developer,2023-07-10,2024-02-24,97,True
edff97b3,E5843,P2021073,Junior Blockchain Developer,2023-07-10,2024-02-24,80,True
de7aff9c,E9577,P2021073,Blockchain Developer,2023-07-10,2024-02-24,82,True
6d7917e9,E5066,P2021073,Smart Contract Engineer,2023-07-10,2024-02-24,85,True
9b663668,E3571,P2021074,DevOps Engineer,2023-07-04,2024-06-18,82,True
2a03ba60,E2765,P2021074,DevOps Engineer,2023-07-04,2024-06-18,92,True
05c4e07b,E5521,P2021074,Junior DevOps Engineer,2023-07-04,2024-06-18,98,True
5753b332,E8427,P2021074,Solutions Architect,2023-07-04,2024-06-18,100,True
2b3bc629,E3105,P2021074,Solutions Architect,2023-07-04,2024-06-18,83,True
dfecbe04,E3030,P2021074,DevOps Engineer,2023-07-04,2024-06-18,84,True
99e6ccbe,E8816,P2021074,DevOps Engineer,2023-07-04,2024-06-18,92,True
d0c7c83a,E7144,P2021074,DevOps Engineer,2023-07-04,2024-06-18,93,True
e3fc029c,E6306,P2021074,DevOps Engineer,2023-07-04,2024-06-18,99,True
c3d587b1,E1565,P2021074,DevOps Engineer,2023-07-04,2024-06-18,96,True
e1d40955,E4850,P2021075,Cloud Architect,2021-07-29,2022-05-22,89,True
d90fdbf3,E6850,P2021075,DevOps Engineer,2021-07-29,2022-05-22,86,True
36f63544,E6629,P2021075,DevOps Engineer,2021-07-29,2022-05-22,87,True
8d720489,E7562,P2021075,DevOps Engineer,2021-07-29,2022-05-22,86,True
397f37c9,E7487,P2021075,DevOps Engineer,2021-07-29,2022-05-22,89,True
de28648a,E4694,P2021076,Analytics Consultant,2021-02-19,2021-04-16,91,True
f85ae40c,E4588,P2021076,Data Engineer,2021-02-19,2021-04-16,89,True
9be0e832,E3255,P2021076,Data Engineer,2021-02-19,2021-04-16,97,True
6b079aad,E1589,P2021077,ML Engineer,2021-05-20,2021-07-09,89,False
a42976ea,E1117,P2021077,NLP Specialist,2021-05-20,2021-07-09,95,True
4ab71f78,E7031,P2021077,AI Architect,2021-05-20,2021-07-09,94,True
86522e61,E7507,P2021077,ML Engineer,2021-05-20,2021-07-09,90,True
be01f21e,E5610,P2021077,AI Architect,2021-05-20,2021-07-09,96,True
640450ea,E9370,P2021077,Data Scientist,2021-05-20,2021-07-09,92,True
c439fd58,E5198,P2021077,ML Engineer,2021-05-20,2021-07-09,84,True
46c151bd,E5265,P2021077,Data Scientist,2021-05-20,2021-07-09,88,True
6f9b139f,E8399,P2021077,Data Scientist,2021-05-20,2021-07-09,98,True
fd3f8ac6,E4368,P2021078,Data Engineer,2023-03-05,2024-05-19,83,True
30a499c4,E5892,P2021078,Analytics Consultant,2023-03-05,2024-05-19,100,True
bdb9d3b2,E4511,P2021078,Junior Analytics Consultant,2023-03-05,2024-05-19,97,True
621f2e11,E6913,P2021078,Junior BI Specialist,2023-03-05,2024-05-19,93,True
a7e7e5e5,E4765,P2021078,Analytics Consultant,2023-03-05,2024-05-19,99,True
73fc7bdd,E4552,P2021078,BI Specialist,2023-03-05,2024-05-19,100,True
54aecee1,E1202,P2021078,BI Specialist,2023-03-05,2024-05-19,92,True
0c084b69,E6471,P2021078,Data Engineer,2023-03-05,2024-05-19,86,True
50613aab,E7366,P2021078,Analytics Consultant,2023-03-05,2024-05-19,84,True
1818ba4c,E7402,P2021078,BI Specialist,2023-03-05,2024-05-19,80,True
4f9e6088,E1183,P2021079,Cloud Architect,2021-03-05,2022-02-15,96,True
ad3873f4,E5971,P2021079,Junior DevOps Engineer,2021-03-05,2022-02-15,80,True
43efb404,E2593,P2021079,DevOps Engineer,2021-03-05,2022-02-15,91,True
3ec83a8a,E4125,P2021079,Cloud Architect,2021-03-05,2022-02-15,94,True
4e8f5db9,E1497,P2021080,SOC Analyst,2021-09-04,2023-01-17,97,True
dc281194,E3860,P2021080,SOC Analyst,2021-09-04,2023-01-17,82,True
6acf1499,E4847,P2021080,Security Architect,2021-09-04,2023-01-17,99,False
761550c0,E5475,P2021080,SOC Analyst,2021-09-04,2023-01-17,87,True
6a11db0a,E8859,P2021080,SOC Analyst,2021-09-04,2023-01-17,100,True
32ab800d,E3511,P2021080,SOC Analyst,2021-09-04,2023-01-17,95,True
5f7548f9,E7183,P2021080,Pentester,2021-09-04,2023-01-17,85,True
be85a8c5,E8085,P2021080,Pentester,2021-09-04,2023-01-17,98,True
ceef04df,E3867,P2021080,SOC Analyst,2021-09-04,2023-01-17,99,True
4bd442dc,E2032,P2021080,Junior Pentester,2021-09-04,2023-01-17,92,True
16d759fb,E9004,P2021081,Smart Contract Engineer,2021-04-01,2022-07-22,87,True
d959dadc,E5694,P2021081,Blockchain Developer,2021-04-01,2022-07-22,86,True
a98b9e12,E8475,P2021081,Smart Contract Engineer,2021-04-01,2022-07-22,92,True
