project_id,client,tech_domain,service_type,start_date,end_date,duration_months,team_size,team_roles,avg_experience,min_experience,max_experience,junior_count,hourly_cost,locations,status,client_complaints,revenue,expenses,profit,profit_margin,satisfaction,tender_id,communication_channel,is_rfp,is_repeat_client,project_complexity
P2021464,Baker and Sons Systems,Blockchain,Implementation,2022-12-21,2023-04-28,4,6,"[{'employee_id': 'E4154', 'role': 'Blockchain Developer', 'years_experience': 11.8, 'hourly_rate': 244.14, 'is_lead': True}, {'employee_id': 'E6096', 'role': 'Smart Contract Engineer', 'years_experience': 10.2, 'hourly_rate': 199.06, 'is_lead': False}, {'employee_id': 'E5916', 'role': 'Junior Blockchain Developer', 'years_experience': 1.5, 'hourly_rate': 64.17, 'is_lead': False}, {'employee_id': 'E1914', 'role': 'Junior Blockchain Developer', 'years_experience': 1.6, 'hourly_rate': 83.38, 'is_lead': False}, {'employee_id': 'E7316', 'role': 'Blockchain Developer', 'years_experience': 4.5, 'hourly_rate': 136.76, 'is_lead': False}, {'employee_id': 'E1445', 'role': 'Junior Blockchain Developer', 'years_experience': 2.3, 'hourly_rate': 86.47, 'is_lead': False}]",5.316666666666667,1.5,11.8,3,813.98,['Paris'],On-Time,2,1449682289.51,957152731.65,492529557.86,0.33975,4,T2021202,LinkedIn,True,False,Medium
P2021465,Williams and Sons Technologies,Cloud Migration,Integration,2021-12-24,2022-05-26,5,12,"[{'employee_id': 'E7262', 'role': 'DevOps Engineer', 'years_experience': 9.1, 'hourly_rate': 221.47, 'is_lead': True}, {'employee_id': 'E7937', 'role': 'DevOps Engineer', 'years_experience': 5.9, 'hourly_rate': 141.92, 'is_lead': False}, {'employee_id': 'E6684', 'role': 'DevOps Engineer', 'years_experience': 4.7, 'hourly_rate': 126.05, 'is_lead': False}, {'employee_id': 'E7286', 'role': 'Solutions Architect', 'years_experience': 6.5, 'hourly_rate': 210.71, 'is_lead': False}, {'employee_id': 'E2521', 'role': 'DevOps Engineer', 'years_experience': 7.2, 'hourly_rate': 249.55, 'is_lead': False}, {'employee_id': 'E1266', 'role': 'Junior DevOps Engineer', 'years_experience': 1.7, 'hourly_rate': 57.67, 'is_lead': False}, {'employee_id': 'E6006', 'role': 'Junior DevOps Engineer', 'years_experience': 2.5, 'hourly_rate': 82.71, 'is_lead': False}, {'employee_id': 'E3437', 'role': 'Solutions Architect', 'years_experience': 10.3, 'hourly_rate': 125.53, 'is_lead': False}, {'employee_id': 'E7957', 'role': 'DevOps Engineer', 'years_experience': 5.4, 'hourly_rate': 224.83, 'is_lead': False}, {'employee_id': 'E5426', 'role': 'DevOps Engineer', 'years_experience': 5.6, 'hourly_rate': 126.22, 'is_lead': False}, {'employee_id': 'E5913', 'role': 'DevOps Engineer', 'years_experience': 4.3, 'hourly_rate': 108.87, 'is_lead': False}, {'employee_id': 'E4901', 'role': 'DevOps Engineer', 'years_experience': 7.3, 'hourly_rate': 95.77, 'is_lead': False}]",5.875,1.7,10.3,2,1771.3,['Lyon'],On-Time,2,1859950110.74,1377340485.73,482609625.01,0.2594745,5,T2021088,LinkedIn,False,False,Medium
P2021466,"Walter, Edwards and Rios Technologies",IoT,Optimization,2021-12-26,2022-06-19,5,8,"[{'employee_id': 'E3893', 'role': 'IoT Architect', 'years_experience': 10.5, 'hourly_rate': 253.51, 'is_lead': True}, {'employee_id': 'E6402', 'role': 'IoT Architect', 'years_experience': 7.6, 'hourly_rate': 200.78, 'is_lead': False}, {'employee_id': 'E5407', 'role': 'Embedded Engineer', 'years_experience': 7.0, 'hourly_rate': 139.14, 'is_lead': False}, {'employee_id': 'E6691', 'role': 'IoT Architect', 'years_experience': 5.7, 'hourly_rate': 218.07, 'is_lead': False}, {'employee_id': 'E5456', 'role': 'Embedded Engineer', 'years_experience': 4.8, 'hourly_rate': 138.7, 'is_lead': False}, {'employee_id': 'E1135', 'role': 'Junior Embedded Engineer', 'years_experience': 2.1, 'hourly_rate': 78.92, 'is_lead': False}, {'employee_id': 'E7913', 'role': 'Embedded Engineer', 'years_experience': 7.8, 'hourly_rate': 198.35, 'is_lead': False}, {'employee_id': 'E6287', 'role': 'IoT Architect', 'years_experience': 8.5, 'hourly_rate': 216.83, 'is_lead': False}]",6.75,2.1,10.5,1,1444.3,['Lyon'],On-Time,1,12485222.46,7449869.82,5035352.64,0.40330499999999997,10,,Direct,False,True,Medium
P2021467,Wilkerson-Day Systems,Data Analytics,Strategy,2022-11-28,2023-05-17,5,3,"[{'employee_id': 'E9333', 'role': 'Data Engineer', 'years_experience': 13.0, 'hourly_rate': 233.34, 'is_lead': True}, {'employee_id': 'E5501', 'role': 'Junior Data Engineer', 'years_experience': 2.1, 'hourly_rate': 80.89, 'is_lead': False}, {'employee_id': 'E7585', 'role': 'Junior Analytics Consultant', 'years_experience': 2.0, 'hourly_rate': 62.6, 'is_lead': False}]",5.7,2.0,13.0,2,376.83,['Lyon'],On-Time,1,1062751.04,848750.18,214000.86,0.201365,9,,Direct,False,False,Medium
P2021468,"Guzman, Hoffman and Baldwin Technologies",IoT,Strategy,2021-02-03,2021-09-30,7,7,"[{'employee_id': 'E8496', 'role': 'IoT Architect', 'years_experience': 12.3, 'hourly_rate': 171.89, 'is_lead': True}, {'employee_id': 'E8098', 'role': 'Embedded Engineer', 'years_experience': 6.2, 'hourly_rate': 116.36, 'is_lead': False}, {'employee_id': 'E5273', 'role': 'Embedded Engineer', 'years_experience': 3.2, 'hourly_rate': 98.9, 'is_lead': False}, {'employee_id': 'E2323', 'role': 'Embedded Engineer', 'years_experience': 4.9, 'hourly_rate': 133.37, 'is_lead': False}, {'employee_id': 'E9578', 'role': 'IoT Architect', 'years_experience': 9.1, 'hourly_rate': 239.53, 'is_lead': False}, {'employee_id': 'E2681', 'role': 'Embedded Engineer', 'years_experience': 5.5, 'hourly_rate': 186.81, 'is_lead': False}, {'employee_id': 'E6873', 'role': 'Embedded Engineer', 'years_experience': 9.4, 'hourly_rate': 213.73, 'is_lead': False}]",7.228571428571429,3.2,12.3,0,1160.59,['Paris'],On-Time,1,1506922289.33,938661894.02,568260395.31,0.3771,9,T2021059,LinkedIn,True,True,Medium
P2021469,CloudScape Technologies,Cloud Migration,Assessment,2022-08-23,2023-02-02,5,10,"[{'employee_id': 'E3960', 'role': 'Solutions Architect', 'years_experience': 9.0, 'hourly_rate': 191.41, 'is_lead': True}, {'employee_id': 'E4399', 'role': 'Solutions Architect', 'years_experience': 5.5, 'hourly_rate': 179.98, 'is_lead': False}, {'employee_id': 'E8126', 'role': 'Junior DevOps Engineer', 'years_experience': 2.5, 'hourly_rate': 63.75, 'is_lead': False}, {'employee_id': 'E1305', 'role': 'DevOps Engineer', 'years_experience': 5.3, 'hourly_rate': 89.58, 'is_lead': False}, {'employee_id': 'E6311', 'role': 'Junior DevOps Engineer', 'years_experience': 2.2, 'hourly_rate': 59.45, 'is_lead': False}, {'employee_id': 'E6490', 'role': 'DevOps Engineer', 'years_experience': 5.6, 'hourly_rate': 117.7, 'is_lead': False}, {'employee_id': 'E4757', 'role': 'DevOps Engineer', 'years_experience': 3.2, 'hourly_rate': 100.55, 'is_lead': False}, {'employee_id': 'E1746', 'role': 'DevOps Engineer', 'years_experience': 4.6, 'hourly_rate': 141.47, 'is_lead': False}, {'employee_id': 'E5330', 'role': 'Solutions Architect', 'years_experience': 9.5, 'hourly_rate': 154.83, 'is_lead': False}, {'employee_id': 'E2181', 'role': 'Junior DevOps Engineer', 'years_experience': 2.8, 'hourly_rate': 66.26, 'is_lead': False}]",5.02,2.2,9.5,3,1164.98,['Berlin'],Delayed,0,11774685.86,9293524.06,2481161.8,0.21072000000000002,6,,Direct,False,False,Low
P2021470,"Rodriguez, Figueroa and Sanchez Technologies",ERP Implementation,Strategy,2022-10-25,2024-02-13,15,6,"[{'employee_id': 'E8009', 'role': 'Functional Analyst', 'years_experience': 15.4, 'hourly_rate': 157.9, 'is_lead': True}, {'employee_id': 'E5929', 'role': 'Functional Analyst', 'years_experience': 7.4, 'hourly_rate': 135.13, 'is_lead': False}, {'employee_id': 'E7738', 'role': 'ERP Consultant', 'years_experience': 4.7, 'hourly_rate': 89.0, 'is_lead': False}, {'employee_id': 'E9475', 'role': 'ERP Consultant', 'years_experience': 4.1, 'hourly_rate': 137.22, 'is_lead': False}, {'employee_id': 'E7671', 'role': 'ERP Consultant', 'years_experience': 5.0, 'hourly_rate': 112.46, 'is_lead': False}, {'employee_id': 'E7313', 'role': 'Junior ERP Consultant', 'years_experience': 2.0, 'hourly_rate': 68.44, 'is_lead': False}]",6.433333333333334,2.0,15.4,1,700.15,['Paris'],On-Time,1,13104791.57,9175975.06,3928816.51,0.2998,7,,Direct,False,False,Low
P2021471,Doyle Ltd Solutions,Blockchain,Training,2022-11-14,2023-01-26,2,12,"[{'employee_id': 'E1025', 'role': 'Blockchain Developer', 'years_experience': 11.0, 'hourly_rate': 180.88, 'is_lead': True}, {'employee_id': 'E3415', 'role': 'Smart Contract Engineer', 'years_experience': 6.7, 'hourly_rate': 108.03, 'is_lead': False}, {'employee_id': 'E8531', 'role': 'Junior Smart Contract Engineer', 'years_experience': 2.6, 'hourly_rate': 57.72, 'is_lead': False}, {'employee_id': 'E8779', 'role': 'Smart Contract Engineer', 'years_experience': 6.9, 'hourly_rate': 206.75, 'is_lead': False}, {'employee_id': 'E7345', 'role': 'Blockchain Developer', 'years_experience': 6.6, 'hourly_rate': 167.14, 'is_lead': False}, {'employee_id': 'E1845', 'role': 'Blockchain Developer', 'years_experience': 7.4, 'hourly_rate': 171.28, 'is_lead': False}, {'employee_id': 'E4532', 'role': 'Junior Smart Contract Engineer', 'years_experience': 1.7, 'hourly_rate': 70.43, 'is_lead': False}, {'employee_id': 'E4461', 'role': 'Smart Contract Engineer', 'years_experience': 8.1, 'hourly_rate': 198.65, 'is_lead': False}, {'employee_id': 'E7602', 'role': 'Smart Contract Engineer', 'years_experience': 5.1, 'hourly_rate': 81.98, 'is_lead': False}, {'employee_id': 'E5007', 'role': 'Smart Contract Engineer', 'years_experience': 5.2, 'hourly_rate': 92.26, 'is_lead': False}, {'employee_id': 'E3466', 'role': 'Blockchain Developer', 'years_experience': 8.7, 'hourly_rate': 198.15, 'is_lead': False}, {'employee_id': 'E8204', 'role': 'Smart Contract Engineer', 'years_experience': 8.0, 'hourly_rate': 229.75, 'is_lead': False}]",6.5,1.7,11.0,2,1763.02,['Marseille'],On-Time,2,9270156.62,6360208.11,2909948.51,0.313905,9,,Direct,False,False,Medium
P2021472,Dudley Group Systems,Digital Transformation,Managed Services,2021-09-12,2023-01-08,16,9,"[{'employee_id': 'E5939', 'role': 'Change Manager', 'years_experience': 12.3, 'hourly_rate': 291.94, 'is_lead': True}, {'employee_id': 'E8552', 'role': 'Change Manager', 'years_experience': 7.7, 'hourly_rate': 236.9, 'is_lead': False}, {'employee_id': 'E3835', 'role': 'Change Manager', 'years_experience': 5.0, 'hourly_rate': 96.3, 'is_lead': False}, {'employee_id': 'E7359', 'role': 'Digital Strategist', 'years_experience': 5.1, 'hourly_rate': 120.28, 'is_lead': False}, {'employee_id': 'E8282', 'role': 'Change Manager', 'years_experience': 5.7, 'hourly_rate': 220.46, 'is_lead': False}, {'employee_id': 'E9346', 'role': 'Digital Strategist', 'years_experience': 4.5, 'hourly_rate': 124.04, 'is_lead': False}, {'employee_id': 'E9124', 'role': 'Change Manager', 'years_experience': 4.3, 'hourly_rate': 143.27, 'is_lead': False}, {'employee_id': 'E7133', 'role': 'Change Manager', 'years_experience': 9.3, 'hourly_rate': 151.03, 'is_lead': False}, {'employee_id': 'E4922', 'role': 'Change Manager', 'years_experience': 4.4, 'hourly_rate': 117.87, 'is_lead': False}]",6.477777777777778,4.3,12.3,0,1502.0900000000001,['Lyon'],Delayed,0,1460309243.56,1137872962.58,322436280.98,0.2208,5,T2022216,Conference,True,False,Medium
P2021473,Frazier Inc Systems,ERP Implementation,Implementation,2022-06-04,2023-09-26,15,15,"[{'employee_id': 'E4932', 'role': 'ERP Consultant', 'years_experience': 10.3, 'hourly_rate': 236.5, 'is_lead': True}, {'employee_id': 'E7879', 'role': 'Functional Analyst', 'years_experience': 7.1, 'hourly_rate': 101.15, 'is_lead': False}, {'employee_id': 'E1409', 'role': 'Functional Analyst', 'years_experience': 6.0, 'hourly_rate': 102.4, 'is_lead': False}, {'employee_id': 'E1369', 'role': 'ERP Consultant', 'years_experience': 9.7, 'hourly_rate': 145.24, 'is_lead': False}, {'employee_id': 'E7901', 'role': 'Junior Functional Analyst', 'years_experience': 2.4, 'hourly_rate': 76.46, 'is_lead': False}, {'employee_id': 'E6048', 'role': 'ERP Consultant', 'years_experience': 4.3, 'hourly_rate': 91.04, 'is_lead': False}, {'employee_id': 'E4272', 'role': 'Functional Analyst', 'years_experience': 6.2, 'hourly_rate': 128.79, 'is_lead': False}, {'employee_id': 'E6195', 'role': 'ERP Consultant', 'years_experience': 9.9, 'hourly_rate': 143.73, 'is_lead': False}, {'employee_id': 'E4407', 'role': 'ERP Consultant', 'years_experience': 6.9, 'hourly_rate': 98.37, 'is_lead': False}, {'employee_id': 'E1529', 'role': 'ERP Consultant', 'years_experience': 10.1, 'hourly_rate': 192.11, 'is_lead': False}, {'employee_id': 'E5550', 'role': 'ERP Consultant', 'years_experience': 6.5, 'hourly_rate': 133.77, 'is_lead': False}, {'employee_id': 'E7104', 'role': 'Functional Analyst', 'years_experience': 4.4, 'hourly_rate': 91.03, 'is_lead': False}, {'employee_id': 'E4967', 'role': 'ERP Consultant', 'years_experience': 5.8, 'hourly_rate': 94.08, 'is_lead': False}, {'employee_id': 'E6626', 'role': 'Functional Analyst', 'years_experience': 5.1, 'hourly_rate': 89.6, 'is_lead': False}, {'employee_id': 'E7924', 'role': 'Functional Analyst', 'years_experience': 7.9, 'hourly_rate': 234.24, 'is_lead': False}]",6.84,2.4,10.3,1,1958.51,['Berlin'],On-Time,0,888314200.33,815561267.32,72752933.01,0.0819,8,T2023197,Conference,True,False,Low
P2021474,Perez Inc Solutions,AI/ML,Assessment,2021-03-07,2022-02-23,11,8,"[{'employee_id': 'E1603', 'role': 'AI Architect', 'years_experience': 7.9, 'hourly_rate': 192.77, 'is_lead': True}, {'employee_id': 'E2289', 'role': 'AI Architect', 'years_experience': 8.1, 'hourly_rate': 174.77, 'is_lead': False}, {'employee_id': 'E6040', 'role': 'ML Engineer', 'years_experience': 6.5, 'hourly_rate': 140.56, 'is_lead': False}, {'employee_id': 'E6925', 'role': 'NLP Specialist', 'years_experience': 5.6, 'hourly_rate': 122.55, 'is_lead': False}, {'employee_id': 'E2288', 'role': 'Junior ML Engineer', 'years_experience': 1.7, 'hourly_rate': 51.33, 'is_lead': False}, {'employee_id': 'E9222', 'role': 'NLP Specialist', 'years_experience': 5.2, 'hourly_rate': 90.3, 'is_lead': False}, {'employee_id': 'E7538', 'role': 'NLP Specialist', 'years_experience': 5.3, 'hourly_rate': 144.47, 'is_lead': False}, {'employee_id': 'E2421', 'role': 'Junior ML Engineer', 'years_experience': 2.3, 'hourly_rate': 76.59, 'is_lead': False}]",5.325,1.7,8.1,2,993.34,['London'],On-Time,2,970624128.09,652036170.53,318587957.56,0.32822999999999997,4,T2021077,LinkedIn,True,False,Medium
P2021475,"Adams, Zuniga and Wong Technologies",Blockchain,Managed Services,2022-10-01,2023-11-08,13,5,"[{'employee_id': 'E8706', 'role': 'Smart Contract Engineer', 'years_experience': 10.4, 'hourly_rate': 230.09, 'is_lead': True}, {'employee_id': 'E9367', 'role': 'Blockchain Developer', 'years_experience': 8.4, 'hourly_rate': 141.59, 'is_lead': False}, {'employee_id': 'E9374', 'role': 'Smart Contract Engineer', 'years_experience': 5.3, 'hourly_rate': 97.77, 'is_lead': False}, {'employee_id': 'E5598', 'role': 'Blockchain Developer', 'years_experience': 7.0, 'hourly_rate': 179.71, 'is_lead': False}, {'employee_id': 'E7551', 'role': 'Smart Contract Engineer', 'years_experience': 2.8, 'hourly_rate': 85.87, 'is_lead': False}]",6.779999999999999,2.8,10.4,1,735.03,['Marseille'],On-Time,0,1780033649.47,1047727806.08,732305843.39,0.4114,9,T2021070,Conference,True,True,Medium
P2021476,BlockChain Innovations,Blockchain,Assessment,2023-04-08,2023-10-30,6,4,"[{'employee_id': 'E1274', 'role': 'Smart Contract Engineer', 'years_experience': 14.0, 'hourly_rate': 156.8, 'is_lead': True}, {'employee_id': 'E5525', 'role': 'Blockchain Developer', 'years_experience': 5.7, 'hourly_rate': 130.28, 'is_lead': False}, {'employee_id': 'E4793', 'role': 'Blockchain Developer', 'years_experience': 3.8, 'hourly_rate': 88.99, 'is_lead': False}, {'employee_id': 'E4046', 'role': 'Blockchain Developer', 'years_experience': 8.4, 'hourly_rate': 244.44, 'is_lead': False}]",7.975,3.8,14.0,0,620.51,['Berlin'],On-Time,1,1138025156.25,673141879.92,464883276.33,0.40850000000000003,9,T2022062,LinkedIn,True,True,High
P2021477,Carlson-Cruz Labs,IoT,Implementation,2022-06-03,2022-07-31,1,5,"[{'employee_id': 'E2101', 'role': 'Embedded Engineer', 'years_experience': 13.5, 'hourly_rate': 236.31, 'is_lead': True}, {'employee_id': 'E9715', 'role': 'IoT Architect', 'years_experience': 8.7, 'hourly_rate': 133.63, 'is_lead': False}, {'employee_id': 'E6051', 'role': 'IoT Architect', 'years_experience': 6.6, 'hourly_rate': 193.6, 'is_lead': False}, {'employee_id': 'E4991', 'role': 'Embedded Engineer', 'years_experience': 4.5, 'hourly_rate': 135.65, 'is_lead': False}, {'employee_id': 'E5150', 'role': 'IoT Architect', 'years_experience': 8.2, 'hourly_rate': 163.66, 'is_lead': False}]",8.3,4.5,13.5,0,862.85,['Paris'],Delayed,2,826610.3,663354.77,163255.53,0.1975,9,,Direct,False,True,Medium
P2021478,Dudley Group Systems,Cloud Migration,Managed Services,2021-09-20,2021-10-21,1,8,"[{'employee_id': 'E6362', 'role': 'Cloud Architect', 'years_experience': 10.5, 'hourly_rate': 218.62, 'is_lead': True}, {'employee_id': 'E2689', 'role': 'DevOps Engineer', 'years_experience': 5.8, 'hourly_rate': 145.09, 'is_lead': False}, {'employee_id': 'E3727', 'role': 'Solutions Architect', 'years_experience': 10.0, 'hourly_rate': 162.64, 'is_lead': False}, {'employee_id': 'E9266', 'role': 'Junior DevOps Engineer', 'years_experience': 2.1, 'hourly_rate': 82.51, 'is_lead': False}, {'employee_id': 'E6854', 'role': 'DevOps Engineer', 'years_experience': 4.7, 'hourly_rate': 81.83, 'is_lead': False}, {'employee_id': 'E7776', 'role': 'Junior DevOps Engineer', 'years_experience': 1.5, 'hourly_rate': 83.07, 'is_lead': False}, {'employee_id': 'E8849', 'role': 'DevOps Engineer', 'years_experience': 7.2, 'hourly_rate': 97.22, 'is_lead': False}, {'employee_id': 'E2477', 'role': 'DevOps Engineer', 'years_experience': 6.1, 'hourly_rate': 121.37, 'is_lead': False}]",5.9875,1.5,10.5,2,992.35,['Paris'],Delayed,2,1060028553.69,908062860.23,151965693.46,0.14336000000000002,4,T2021050,Referral,True,True,Medium
P2021479,"Adams, Zuniga and Wong Technologies",Blockchain,Optimization,2023-05-07,2024-07-05,14,5,"[{'employee_id': 'E9757', 'role': 'Smart Contract Engineer', 'years_experience': 8.6, 'hourly_rate': 222.73, 'is_lead': True}, {'employee_id': 'E4441', 'role': 'Junior Smart Contract Engineer', 'years_experience': 1.5, 'hourly_rate': 84.81, 'is_lead': False}, {'employee_id': 'E3749', 'role': 'Junior Smart Contract Engineer', 'years_experience': 2.5, 'hourly_rate': 75.35, 'is_lead': False}, {'employee_id': 'E6371', 'role': 'Smart Contract Engineer', 'years_experience': 4.5, 'hourly_rate': 98.07, 'is_lead': False}, {'employee_id': 'E9560', 'role': 'Blockchain Developer', 'years_experience': 12.0, 'hourly_rate': 128.41, 'is_lead': False}]",5.82,1.5,12.0,2,609.37,['Berlin'],Delayed,0,1353766761.76,830129778.31,523636983.45,0.38680000000000003,5,T2023133,Conference,True,False,Medium
P2021480,Burton Ltd Solutions,IoT,Managed Services,2023-01-10,2024-03-28,14,3,"[{'employee_id': 'E7173', 'role': 'IoT Architect', 'years_experience': 8.4, 'hourly_rate': 298.8, 'is_lead': True}, {'employee_id': 'E4524', 'role': 'Embedded Engineer', 'years_experience': 5.4, 'hourly_rate': 83.6, 'is_lead': False}, {'employee_id': 'E4610', 'role': 'Embedded Engineer', 'years_experience': 5.4, 'hourly_rate': 148.11, 'is_lead': False}]",6.400000000000001,5.4,8.4,0,530.51,['Marseille'],On-Time,2,1185513525.06,895619902.78,289893622.28,0.24453,2,T2022191,LinkedIn,True,False,High
P2021481,AI Nexus,Digital Transformation,Optimization,2022-06-15,2022-09-18,3,9,"[{'employee_id': 'E6107', 'role': 'Digital Strategist', 'years_experience': 10.4, 'hourly_rate': 229.99, 'is_lead': True}, {'employee_id': 'E7061', 'role': 'Junior Digital Strategist', 'years_experience': 1.8, 'hourly_rate': 75.57, 'is_lead': False}, {'employee_id': 'E1852', 'role': 'Digital Strategist', 'years_experience': 7.0, 'hourly_rate': 143.49, 'is_lead': False}, {'employee_id': 'E3840', 'role': 'Junior Digital Strategist', 'years_experience': 2.1, 'hourly_rate': 73.5, 'is_lead': False}, {'employee_id': 'E3535', 'role': 'Change Manager', 'years_experience': 8.3, 'hourly_rate': 232.44, 'is_lead': False}, {'employee_id': 'E5836', 'role': 'Digital Strategist', 'years_experience': 5.3, 'hourly_rate': 126.15, 'is_lead': False}, {'employee_id': 'E5845', 'role': 'Digital Strategist', 'years_experience': 6.8, 'hourly_rate': 228.54, 'is_lead': False}, {'employee_id': 'E4221', 'role': 'Digital Strategist', 'years_experience': 5.0, 'hourly_rate': 96.94, 'is_lead': False}, {'employee_id': 'E6838', 'role': 'Change Manager', 'years_experience': 8.0, 'hourly_rate': 202.23, 'is_lead': False}]",6.077777777777778,1.8,10.4,2,1408.85,['London'],On-Time,0,7800114.93,5603602.57,2196512.36,0.2816,8,,Direct,False,True,Low
